Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Loyalty_Level
1970,332,28,4138.442360107827,1,3,5,9,2
1971,350,40,842.2769640610618,1,4,1,6,3
1972,361,15,4253.040959810892,1,2,5,8,2
1973,257,6,1215.7733609061147,2,1,2,5,3
1974,133,27,2949.2990791604325,4,3,3,10,1
1975,276,38,3431.5351170292297,2,4,4,10,1
1976,264,4,4526.019589880199,2,1,5,8,2
1977,171,11,3042.113593473818,3,2,4,9,2
1978,1,21,2271.6266882375016,5,3,3,11,1
1979,313,30,2865.6240681854697,1,3,3,7,2
1980,64,18,1018.3914890736175,5,2,1,8,2
1981,284,35,3448.4809274077547,2,4,4,10,1
1982,121,3,942.5347531322706,4,1,1,6,3
1983,107,12,2790.6655842705018,4,2,3,9,2
1984,175,27,3241.54227018884,3,3,4,10,1
1985,204,30,4493.930070234695,3,3,5,11,1
1986,165,21,2256.4472316282963,3,3,3,9,2
1987,305,38,3878.9128006801707,1,4,4,9,2
1988,120,21,845.9771366383399,4,3,1,8,2
1989,44,38,789.4204288817868,5,4,1,10,1
1990,312,40,2628.7420884624516,1,4,3,8,2
1991,156,15,2985.7404178994143,3,2,3,8,2
1992,207,18,3165.381793257212,3,2,4,9,2
1993,108,29,3730.913469698654,4,3,4,11,1
1994,251,48,1481.7081239284375,2,5,2,9,2
1995,334,38,3116.812532043753,1,4,4,9,2
1996,130,21,948.8142128235501,4,3,1,8,2
1997,293,17,1102.7985681822659,1,2,2,5,3
1998,20,41,345.87135298566756,5,5,1,11,1
1999,282,18,3737.532924832264,2,2,4,8,2
2000,285,37,2539.894922224064,2,4,3,9,2
2001,1,38,1198.5466709418142,5,4,2,11,1
2002,119,12,2785.626251244449,4,2,3,9,2
2003,35,11,1777.6585911825998,5,2,2,9,2
2004,198,48,4187.67745234345,3,5,5,13,0
2005,245,49,2645.4579251688665,2,5,3,10,1
2006,59,20,158.7555070405924,5,2,1,8,2
2007,325,9,4925.625478835297,1,1,5,7,2
2008,161,1,380.7497057973119,3,1,1,5,3
2009,179,3,3482.831362611348,3,1,4,8,2
2010,206,21,2191.9066376210258,3,3,3,9,2
2011,12,23,1254.0958545352805,5,3,2,10,1
2012,276,9,3385.526589969886,2,1,4,7,2
2013,181,19,638.2277949878851,3,2,1,6,3
2014,242,45,4292.651025297893,2,5,5,12,1
2015,216,46,1260.5538097065296,3,5,2,10,1
2016,251,19,1813.6537553359967,2,2,2,6,3
2017,299,23,3166.8917451579396,1,3,4,8,2
2018,126,27,15.136284671179698,4,3,1,8,2
2019,217,27,2369.015585800447,3,3,3,9,2
2020,306,39,4472.30211829334,1,4,5,10,1
2021,285,36,3405.274049955445,2,4,4,10,1
2022,185,12,1945.6228210437864,3,2,2,7,2
2023,39,27,3305.517896440317,5,3,4,12,1
2024,223,46,4683.481430267665,2,5,5,12,1
2025,184,34,947.1485310115569,3,4,1,8,2
2026,178,33,2663.7219641049496,3,4,3,10,1
2027,294,28,1181.3405302533456,1,3,2,6,3
2028,340,31,4272.580949461815,1,4,5,10,1
2029,151,32,3608.0407554918006,3,4,4,11,1
2030,126,20,4007.368842044974,4,2,4,10,1
2031,301,40,4715.629143940899,1,4,5,10,1
2032,308,35,1169.2207941470863,1,4,2,7,2
2033,336,31,253.108665863582,1,4,1,6,3
2034,234,31,1461.6095636429427,2,4,2,8,2
2035,8,38,2001.7051500550683,5,4,2,11,1
2036,341,22,3129.5474352976034,1,3,4,8,2
2037,129,45,3990.545766753795,4,5,4,13,0
2038,264,41,1755.5184073539456,2,5,2,9,2
2039,157,9,2372.7499638172762,3,1,3,7,2
2040,352,9,3929.481657271098,1,1,4,6,3
2041,358,15,1134.3903443805889,1,2,2,5,3
2042,5,13,1093.4883204127748,5,2,2,9,2
2043,86,22,2950.272619251868,4,3,3,10,1
2044,175,16,2185.9235842841563,3,2,3,8,2
2045,290,32,4744.995047146821,2,4,5,11,1
2046,193,2,1791.5824094930445,3,1,2,6,3
2047,311,26,3800.1824614990965,1,3,4,8,2
2048,119,14,2919.6327898855384,4,2,3,9,2
2049,218,38,282.3346988288846,2,4,1,7,2
2050,114,34,431.0838845671476,4,4,1,9,2
2051,145,8,1023.7508760680512,4,1,1,6,3
2052,26,36,724.3315880166396,5,4,1,10,1
2053,136,21,1653.5637333257687,4,3,2,9,2
2054,303,46,2899.154690833464,1,5,3,9,2
2055,232,43,3015.7890896068575,2,5,3,10,1
2056,76,28,2942.961247962072,4,3,3,10,1
2057,328,46,596.8670868194388,1,5,1,7,2
2058,345,44,3005.124800193875,1,5,3,9,2
2059,302,48,2054.6369654183513,1,5,3,9,2
2060,289,6,4516.232799611108,2,1,5,8,2
2061,1,20,4560.801138577395,5,2,5,12,1
2062,147,31,3843.1873951523585,3,4,4,11,1
2063,287,33,3518.5046839851284,2,4,4,10,1
2064,142,44,583.6140594141904,4,5,1,10,1
2065,53,7,432.6241158176191,5,1,1,7,2
2066,304,8,4205.760117661289,1,1,5,7,2
2067,69,9,2140.8089241227012,5,1,3,9,2
2068,361,2,2262.297753252721,1,1,3,5,3
2069,90,17,4240.487519165022,4,2,5,11,1
2070,220,45,3110.9404857133336,2,5,4,11,1
2071,192,37,905.2421321015074,3,4,1,8,2
2072,63,42,1062.956012646929,5,5,2,12,1
2073,73,44,41.82207348382546,5,5,1,11,1
2074,161,17,3556.2437687684082,3,2,4,9,2
2075,169,38,2433.2021758874803,3,4,3,10,1
2076,89,35,4750.319925056789,4,4,5,13,0
2077,176,47,3572.923878228857,3,5,4,12,1
2078,269,39,524.7317772251679,2,4,1,7,2
2079,73,30,816.0918850969548,5,3,1,9,2
2080,245,6,2513.6059874487964,2,1,3,6,3
2081,77,4,4625.122101627036,4,1,5,10,1
2082,159,37,1243.7829385200698,3,4,2,9,2
2083,324,35,4129.645207543072,1,4,5,10,1
2084,98,9,1568.2393764770188,4,1,2,7,2
2085,102,6,1356.7869758833328,4,1,2,7,2
2086,132,13,4507.949819159174,4,2,5,11,1
2087,102,22,245.73554444253733,4,3,1,8,2
2088,19,28,3307.097783281881,5,3,4,12,1
2089,82,30,225.40589626330336,4,3,1,8,2
2090,279,36,4005.8112949920755,2,4,4,10,1
2091,339,2,4148.7277312279775,1,1,5,7,2
2092,331,36,4467.849307551658,1,4,5,10,1
2093,129,8,938.5894073543614,4,1,1,6,3
2094,344,45,631.2457980727382,1,5,1,7,2
2095,310,42,2522.639882325087,1,5,3,9,2
2096,89,9,1365.4467815846792,4,1,2,7,2
2097,213,1,3035.4243865128556,3,1,4,8,2
2098,143,13,2573.5989799480794,4,2,3,9,2
2099,65,15,732.8120300248796,5,2,1,8,2
2100,76,32,3698.959764320338,4,4,4,12,1
2101,199,34,4020.884048844393,3,4,5,12,1
2102,143,43,4815.58468174713,4,5,5,14,0
2103,316,31,1983.7389930420854,1,4,2,7,2
2104,93,14,1695.2973280529561,4,2,2,8,2
2105,305,47,969.3906535394927,1,5,1,7,2
2106,224,14,912.516625493901,2,2,1,5,3
2107,291,48,1612.055894046127,2,5,2,9,2
2108,102,29,4909.265344747798,4,3,5,12,1
2109,267,47,470.3707868735398,2,5,1,8,2
2110,355,19,1304.2373483666427,1,2,2,5,3
2111,110,27,439.0322004064576,4,3,1,8,2
2112,330,9,1375.4206497513303,1,1,2,4,3
2113,265,37,471.0831483282179,2,4,1,7,2
2114,3,37,2546.4612451125804,5,4,3,12,1
2115,85,43,2197.3947110663785,4,5,3,12,1
2116,282,28,878.5111486289501,2,3,1,6,3
2117,328,24,882.2913899381788,1,3,1,5,3
2118,304,28,3134.28427785977,1,3,4,8,2
2119,117,36,1941.7354815628107,4,4,2,10,1
2120,221,18,290.41273429895205,2,2,1,5,3
2121,154,25,4601.761072837669,3,3,5,11,1
2122,153,35,2030.7129041909038,3,4,3,10,1
2123,12,4,2959.3272987348737,5,1,3,9,2
2124,133,14,4428.205630092684,4,2,5,11,1
2125,304,39,2016.7733963955025,1,4,3,8,2
2126,293,26,4105.093596662134,1,3,5,9,2
2127,300,8,4574.61360076872,1,1,5,7,2
2128,228,24,878.5962444802171,2,3,1,6,3
2129,271,16,4463.537375416512,2,2,5,9,2
2130,43,20,607.963909064827,5,2,1,8,2
2131,343,15,1382.8857728028718,1,2,2,5,3
2132,326,7,4042.9751237746805,1,1,5,7,2
2133,302,17,4504.415895955182,1,2,5,8,2
2134,364,22,3423.852553981555,1,3,4,8,2
2135,21,22,533.0809891172388,5,3,1,9,2
2136,107,12,2619.7314617547154,4,2,3,9,2
2137,336,18,2867.4442041583593,1,2,3,6,3
2138,303,46,1416.4800527032812,1,5,2,8,2
2139,117,47,4956.566076432985,4,5,5,14,0
2140,124,15,1684.7835047283925,4,2,2,8,2
2141,281,37,1059.1712987783535,2,4,2,8,2
2142,292,16,559.5787829737238,1,2,1,4,3
2143,203,5,1898.7212917569584,3,1,2,6,3
2144,51,2,3466.1672713138064,5,1,4,10,1
2145,271,28,1164.7712955294915,2,3,2,7,2
2146,324,41,3850.025645143336,1,5,4,10,1
2147,277,27,685.6523259314183,2,3,1,6,3
2148,141,31,2207.934975583068,4,4,3,11,1
2149,275,41,3514.844963129144,2,5,4,11,1
2150,290,36,685.1939194113121,2,4,1,7,2
2151,334,47,2993.2326278749374,1,5,3,9,2
2152,52,43,3996.7730369603587,5,5,4,14,0
2153,27,1,2981.788992483141,5,1,3,9,2
2154,157,29,2562.2049823943125,3,3,3,9,2
2155,239,1,4193.114770482175,2,1,5,8,2
2156,156,8,4927.247546506071,3,1,5,9,2
2157,291,16,914.751632252322,2,2,1,5,3
2158,136,28,3459.8182432244103,4,3,4,11,1
2159,144,22,412.4811961542881,4,3,1,8,2
2160,106,18,223.77670962999642,4,2,1,7,2
2161,158,22,1411.2866614527404,3,3,2,8,2
2162,146,41,4854.88974474913,4,5,5,14,0
2163,2,12,2765.456300330999,5,2,3,10,1
2164,77,19,1348.6740063375019,4,2,2,8,2
2165,132,25,671.6046210607443,4,3,1,8,2
2166,90,5,4601.715181036548,4,1,5,10,1
2167,345,34,1818.2092435384889,1,4,2,7,2
2168,350,39,1540.4193792311212,1,4,2,7,2
2169,263,10,4291.237525675036,2,1,5,8,2
2170,351,47,3025.9701302372446,1,5,3,9,2
2171,108,7,851.4941970917196,4,1,1,6,3
2172,74,37,2113.337552280667,4,4,3,11,1
2173,39,47,4641.873029847482,5,5,5,15,0
2174,159,15,4507.005837076129,3,2,5,10,1
2175,71,42,359.84786569431105,5,5,1,11,1
2176,312,24,1350.3798318355848,1,3,2,6,3
2177,241,26,781.1515961654555,2,3,1,6,3
2178,298,26,2673.7204541491406,1,3,3,7,2
2179,36,46,3752.4167519812886,5,5,4,14,0
2180,84,26,1484.7606236682784,4,3,2,9,2
2181,263,10,3792.4004261527552,2,1,4,7,2
2182,310,17,3346.890709615149,1,2,4,7,2
2183,172,14,3643.828824943509,3,2,4,9,2
2184,173,2,4741.736129380239,3,1,5,9,2
2185,362,48,2128.813185325647,1,5,3,9,2
2186,47,13,1719.414442811281,5,2,2,9,2
2187,141,27,3422.3975685771215,4,3,4,11,1
2188,118,9,4039.710135974173,4,1,5,10,1
2189,277,7,965.3120056292659,2,1,1,4,3
2190,214,48,4235.530008065659,3,5,5,13,0
2191,220,10,298.6839300854661,2,1,1,4,3
2192,26,9,41.90482285933757,5,1,1,7,2
2193,9,22,800.5514755368353,5,3,1,9,2
2194,271,23,4893.54926299643,2,3,5,10,1
2195,10,7,2622.5912343127043,5,1,3,9,2
2196,121,48,242.37138345540575,4,5,1,10,1
2197,125,9,4985.906663408067,4,1,5,10,1
2198,170,27,3727.1071615868423,3,3,4,10,1
2199,72,24,4191.645328996569,5,3,5,13,0
2200,152,29,1072.5732271356164,3,3,2,8,2
2201,208,17,536.1926768394247,3,2,1,6,3
2202,49,20,2580.273864160996,5,2,3,10,1
2203,154,7,3863.15666456839,3,1,4,8,2
2204,347,43,3192.525455069303,1,5,4,10,1
2205,293,40,3158.9860642756735,1,4,4,9,2
2206,68,7,3787.909457604716,5,1,4,10,1
2207,50,28,1142.8339195120247,5,3,2,10,1
2208,152,19,3310.981216236837,3,2,4,9,2
2209,19,20,1966.6322389854329,5,2,2,9,2
2210,100,44,358.06989174849264,4,5,1,10,1
2211,60,39,1018.6916051544927,5,4,1,10,1
2212,167,40,3972.078658632414,3,4,4,11,1
2213,202,7,4480.69418342148,3,1,5,9,2
2214,345,6,1421.2808395266009,1,1,2,4,3
2215,146,25,959.9010806483536,4,3,1,8,2
2216,164,41,143.3552761834223,3,5,1,9,2
2217,242,13,4739.009969048191,2,2,5,9,2
2218,69,39,3422.436075925687,5,4,4,13,0
2219,175,40,4785.58022416537,3,4,5,12,1
2220,49,22,4320.607423023069,5,3,5,13,0
2221,108,49,1708.9282975251344,4,5,2,11,1
2222,226,17,572.2883983199789,2,2,1,5,3
2223,161,48,2500.2934063520875,3,5,3,11,1
2224,119,22,143.80085111017837,4,3,1,8,2
2225,149,34,758.0839744358137,3,4,1,8,2
2226,150,8,1174.828818785267,3,1,2,6,3
2227,293,49,3331.5765147609313,1,5,4,10,1
2228,143,45,2554.2885950309396,4,5,3,12,1
2229,160,18,1519.0735850028611,3,2,2,7,2
2230,11,24,2828.1943119647863,5,3,3,11,1
2231,138,42,634.7612179529528,4,5,1,10,1
2232,78,2,3780.983552824877,4,1,4,9,2
2233,77,2,3563.055342378889,4,1,4,9,2
2234,254,27,1090.3483516458416,2,3,2,7,2
2235,258,14,3035.893863323771,2,2,4,8,2
2236,320,48,2521.4799954432174,1,5,3,9,2
2237,291,39,313.4733961305007,2,4,1,7,2
2238,263,12,1397.9880450123107,2,2,2,6,3
2239,85,32,4997.418693079024,4,4,5,13,0
2240,146,28,506.68294894297196,4,3,1,8,2
2241,323,28,2536.9924220405824,1,3,3,7,2
2242,42,46,4248.17543552674,5,5,5,15,0
2243,125,25,1510.252846295768,4,3,2,9,2
2244,167,4,1310.936108578815,3,1,2,6,3
2245,241,26,4455.057327934715,2,3,5,10,1
2246,280,36,1531.1014354380495,2,4,2,8,2
2247,188,3,3260.951623151432,3,1,4,8,2
2248,302,1,3704.161791811603,1,1,4,6,3
2249,19,17,3945.2025690424543,5,2,4,11,1
2250,68,7,4973.850590161912,5,1,5,11,1
2251,218,48,4017.9284278524024,2,5,5,12,1
2252,102,5,3288.4906628687963,4,1,4,9,2
2253,42,19,4478.3631532172785,5,2,5,12,1
2254,288,39,4529.665731838348,2,4,5,11,1
2255,167,46,4866.100623721479,3,5,5,13,0
2256,109,34,3884.561669737666,4,4,4,12,1
2257,36,35,982.6873796846734,5,4,1,10,1
2258,232,49,3551.9323836309104,2,5,4,11,1
2259,229,16,384.89092380265424,2,2,1,5,3
2260,353,40,1596.6350102978136,1,4,2,7,2
2261,164,47,587.8794764747614,3,5,1,9,2
2262,73,39,4750.213608368825,5,4,5,14,0
2263,136,27,1700.3830199995666,4,3,2,9,2
2264,353,41,3568.9460757518164,1,5,4,10,1
2265,70,38,2860.8789945727754,5,4,3,12,1
2266,196,25,546.4819511551129,3,3,1,7,2
2267,269,26,2811.1087949255784,2,3,3,8,2
2268,49,14,3308.5074816901156,5,2,4,11,1
2269,316,14,4408.771113995012,1,2,5,8,2
2270,130,14,359.72735567152444,4,2,1,7,2
2271,5,25,1485.2135856332345,5,3,2,10,1
2272,27,36,3464.7813101239362,5,4,4,13,0
2273,160,4,181.31486300034123,3,1,1,5,3
2274,149,47,1025.7317463255797,3,5,2,10,1
2275,264,15,1101.165278059294,2,2,2,6,3
2276,230,32,3349.9387997401336,2,4,4,10,1
2277,200,18,1436.9437905824827,3,2,2,7,2
2278,50,14,3001.9823546781854,5,2,3,10,1
2279,67,1,4827.0887489147735,5,1,5,11,1
2280,300,42,3968.282480186157,1,5,4,10,1
2281,58,20,1671.1849951760853,5,2,2,9,2
2282,259,10,2367.275844508428,2,1,3,6,3
2283,342,10,1011.3627714840044,1,1,1,3,3
2284,326,24,88.44285141421464,1,3,1,5,3
2285,130,34,1455.6798366430426,4,4,2,10,1
2286,215,28,1853.3489699126415,3,3,2,8,2
2287,172,27,2826.1921928631923,3,3,3,9,2
2288,258,40,4720.892579826012,2,4,5,11,1
2289,102,1,4739.78184462845,4,1,5,10,1
2290,209,33,359.79051130785086,3,4,1,8,2
2291,291,4,3077.08194086054,2,1,4,7,2
2292,354,7,221.339727930402,1,1,1,3,3
2293,286,9,3243.924563330361,2,1,4,7,2
2294,116,16,597.3382807529815,4,2,1,7,2
2295,264,5,4732.550096860281,2,1,5,8,2
2296,150,34,4323.050025869457,3,4,5,12,1
2297,300,23,121.42086446138269,1,3,1,5,3
2298,36,43,3912.837305044703,5,5,4,14,0
2299,333,25,3183.126614681349,1,3,4,8,2
2300,287,13,2481.892261265552,2,2,3,7,2
2301,303,24,3017.1460888949173,1,3,3,7,2
2302,311,11,3394.4678017110564,1,2,4,7,2
2303,208,17,4423.442803046961,3,2,5,10,1
2304,106,37,3839.1147286032997,4,4,4,12,1
2305,158,13,2881.135318456653,3,2,3,8,2
2306,121,27,4124.832147117592,4,3,5,12,1
2307,55,20,4934.745552952965,5,2,5,12,1
2308,12,33,1507.9082842575406,5,4,2,11,1
2309,145,42,600.9192631511581,4,5,1,10,1
2310,136,32,3659.926820936412,4,4,4,12,1
2311,3,8,4893.195706225786,5,1,5,11,1
2312,144,29,592.3625468003132,4,3,1,8,2
2313,30,40,2164.219217461128,5,4,3,12,1
2314,237,19,320.7155345067539,2,2,1,5,3
2315,279,6,3884.894394426241,2,1,4,7,2
2316,348,44,4744.05649142839,1,5,5,11,1
2317,115,39,2499.9808307154794,4,4,3,11,1
2318,104,48,2053.510524828344,4,5,3,12,1
2319,118,41,4539.5179260201,4,5,5,14,0
2320,5,21,675.6080626924119,5,3,1,9,2
2321,360,22,4459.005714260377,1,3,5,9,2
2322,248,42,1966.7087539788236,2,5,2,9,2
2323,364,10,2801.437997665908,1,1,3,5,3
2324,321,10,2646.177604590262,1,1,3,5,3
2325,121,29,3083.7360803081206,4,3,4,11,1
2326,286,16,4711.195335649945,2,2,5,9,2
2327,149,1,4756.123891014215,3,1,5,9,2
2328,84,17,4157.42985314679,4,2,5,11,1
2329,231,30,965.804944418619,2,3,1,6,3
2330,288,26,1674.2464586984122,2,3,2,7,2
2331,161,46,2444.246002770178,3,5,3,11,1
2332,272,19,4528.2500874489015,2,2,5,9,2
2333,38,21,2609.1154709925972,5,3,3,11,1
2334,226,17,4887.403966697302,2,2,5,9,2
2335,142,46,4919.367446629387,4,5,5,14,0
2336,292,40,2996.9354547202834,1,4,3,8,2
2337,151,21,4388.701744343578,3,3,5,11,1
2338,114,41,4996.121332999255,4,5,5,14,0
2339,237,40,4250.085424925886,2,4,5,11,1
2340,66,45,3287.98595579941,5,5,4,14,0
2341,361,49,4227.21629234727,1,5,5,11,1
2342,341,19,422.44875833120716,1,2,1,4,3
2343,258,7,3177.758374473898,2,1,4,7,2
2344,249,17,1090.4449408526755,2,2,2,6,3
2345,331,1,589.1576167468634,1,1,1,3,3
2346,323,37,4465.427549117228,1,4,5,10,1
2347,180,6,3201.8282693526885,3,1,4,8,2
2348,190,26,1225.2972641503993,3,3,2,8,2
2349,154,2,1940.0436657233415,3,1,2,6,3
2350,196,32,4866.649961313425,3,4,5,12,1
2351,311,48,4312.288443869347,1,5,5,11,1
2352,262,5,87.7531595475747,2,1,1,4,3
2353,143,37,4899.206965710398,4,4,5,13,0
2354,342,31,1848.9620719988222,1,4,2,7,2
2355,316,12,3480.1366482697645,1,2,4,7,2
2356,101,35,3566.256057399876,4,4,4,12,1
2357,244,30,4559.305334178067,2,3,5,10,1
2358,12,48,4426.453772256037,5,5,5,15,0
2359,239,6,1415.830661333808,2,1,2,5,3
2360,49,15,3221.2420366457973,5,2,4,11,1
2361,42,15,1974.5900604157323,5,2,2,9,2
2362,166,16,2632.4632449340015,3,2,3,8,2
2363,82,20,2777.845841920346,4,2,3,9,2
2364,291,13,1987.7537946968735,2,2,2,6,3
2365,158,44,2324.8311619977294,3,5,3,11,1
2366,216,42,1049.6279169258457,3,5,2,10,1
2367,158,46,3042.1554524747444,3,5,4,12,1
2368,134,31,3797.209479059376,4,4,4,12,1
2369,67,34,2154.40860857514,5,4,3,12,1
2370,336,29,4888.623640138303,1,3,5,9,2
2371,7,3,295.55977298322813,5,1,1,7,2
2372,14,9,2949.9118019186003,5,1,3,9,2
2373,73,11,2922.1678594843725,5,2,3,10,1
2374,163,11,191.11842926963976,3,2,1,6,3
2375,66,25,1130.6051602647128,5,3,2,10,1
2376,347,22,4528.657492411331,1,3,5,9,2
2377,130,42,2727.125082599977,4,5,3,12,1
2378,206,46,2187.5655160897236,3,5,3,11,1
2379,276,9,2083.327263228826,2,1,3,6,3
2380,256,20,4441.922551780345,2,2,5,9,2
2381,266,21,1841.4855663517133,2,3,2,7,2
2382,25,10,4297.242643008026,5,1,5,11,1
2383,281,22,1552.8710705541564,2,3,2,7,2
2384,253,29,2662.2048826691885,2,3,3,8,2
2385,310,9,727.6606499841849,1,1,1,3,3
2386,289,5,4126.901258094788,2,1,5,8,2
2387,164,40,3682.514606314091,3,4,4,11,1
2388,95,11,2655.164386739085,4,2,3,9,2
2389,270,1,139.24752432007423,2,1,1,4,3
2390,321,42,2411.4740859691947,1,5,3,9,2
2391,110,1,1133.7306758439818,4,1,2,7,2
2392,336,39,2072.7377364163467,1,4,3,8,2
2393,310,46,4283.568179404636,1,5,5,11,1
2394,238,5,3850.3204937001574,2,1,4,7,2
2395,25,49,1217.34501844291,5,5,2,12,1
2396,141,22,4924.917630298497,4,3,5,12,1
2397,117,26,4517.020426389435,4,3,5,12,1
2398,25,6,2648.0804812374945,5,1,3,9,2
2399,79,32,2655.4500982366876,4,4,3,11,1
2400,68,48,4507.317165366479,5,5,5,15,0
2401,173,11,3184.3625941117675,3,2,4,9,2
2402,12,10,2688.075175195237,5,1,3,9,2
2403,288,47,3748.2511331678375,2,5,4,11,1
2404,128,39,1183.1346052010538,4,4,2,10,1
2405,96,34,4393.103324281042,4,4,5,13,0
2406,92,31,2661.762049636191,4,4,3,11,1
2407,141,12,3021.4614819087874,4,2,3,9,2
2408,31,44,458.81991756162415,5,5,1,11,1
2409,334,16,1554.4497042235357,1,2,2,5,3
2410,20,38,2139.4093299937517,5,4,3,12,1
2411,146,3,2075.4085219457374,4,1,3,8,2
2412,316,2,3893.638987230505,1,1,4,6,3
2413,160,5,1418.7887634751398,3,1,2,6,3
2414,349,11,918.7252190918994,1,2,1,4,3
2415,43,25,2917.2600847966432,5,3,3,11,1
2416,254,35,3078.9241432517415,2,4,4,10,1
2417,130,35,616.700702360342,4,4,1,9,2
2418,60,22,22.317829900119992,5,3,1,9,2
2419,151,37,4589.068909309076,3,4,5,12,1
2420,287,22,407.3886155955369,2,3,1,6,3
2421,5,11,4490.355990390581,5,2,5,12,1
2422,266,32,2002.0822231881914,2,4,2,8,2
2423,345,35,3268.7489808953846,1,4,4,9,2
2424,130,31,936.2173066249172,4,4,1,9,2
2425,267,45,4121.34596885917,2,5,5,12,1
2426,178,8,909.1650006303728,3,1,1,5,3
2427,253,20,1938.6806500913845,2,2,2,6,3
2428,56,42,1197.7486396093236,5,5,2,12,1
2429,83,34,4189.154728857815,4,4,5,13,0
2430,99,4,4293.095710107908,4,1,5,10,1
2431,149,18,1866.424157957454,3,2,2,7,2
2432,329,4,1543.8185703113254,1,1,2,4,3
2433,156,20,3870.0912222238744,3,2,4,9,2
2434,190,9,4393.774739338143,3,1,5,9,2
2435,263,16,3123.8597706291785,2,2,4,8,2
2436,80,26,4637.744341888226,4,3,5,12,1
2437,252,38,1921.3886261219172,2,4,2,8,2
2438,97,25,767.9131460666376,4,3,1,8,2
2439,260,4,906.4184817620363,2,1,1,4,3
2440,260,41,3352.461441963128,2,5,4,11,1
2441,103,45,2043.5568511622964,4,5,3,12,1
2442,40,41,790.0098457256704,5,5,1,11,1
2443,273,38,1468.2120059690035,2,4,2,8,2
2444,101,19,2657.719309443415,4,2,3,9,2
2445,359,14,616.0118821410607,1,2,1,4,3
2446,308,21,27.17806973260457,1,3,1,5,3
2447,221,15,4587.3172570031065,2,2,5,9,2
2448,308,3,1531.2573419826476,1,1,2,4,3
2449,124,37,1115.2757452615015,4,4,2,10,1
2450,231,46,3495.419240543662,2,5,4,11,1
2451,178,16,4268.479583682582,3,2,5,10,1
2452,63,14,3165.0710490441857,5,2,4,11,1
2453,116,9,1279.8689429516728,4,1,2,7,2
2454,191,47,4309.566750538001,3,5,5,13,0
2455,62,7,2557.0317086748246,5,1,3,9,2
2456,256,14,1912.142106771632,2,2,2,6,3
2457,7,6,3027.58333696854,5,1,3,9,2
2458,155,21,3506.054995955199,3,3,4,10,1
2459,92,15,2973.21107183456,4,2,3,9,2
2460,14,8,4602.024774156801,5,1,5,11,1
2461,229,34,3143.8088519352777,2,4,4,10,1
2462,86,40,4394.117756001627,4,4,5,13,0
2463,133,1,2938.9225914178287,4,1,3,8,2
2464,183,32,1655.1010729133234,3,4,2,9,2
2465,62,49,2666.1611192411447,5,5,3,13,0
2466,219,5,440.8200813614968,2,1,1,4,3
2467,246,30,1158.5714231400134,2,3,2,7,2
2468,230,22,3833.4959943965464,2,3,4,9,2
2469,79,20,3310.763297315286,4,2,4,10,1
2470,149,16,840.9283655639682,3,2,1,6,3
2471,138,7,2195.6957295278253,4,1,3,8,2
2472,314,7,718.5411075919462,1,1,1,3,3
2473,65,2,4280.531103306131,5,1,5,11,1
2474,13,47,554.7568117539014,5,5,1,11,1
2475,213,14,3274.6326338340696,3,2,4,9,2
2476,242,31,3038.930004881064,2,4,4,10,1
2477,213,41,2369.1554617777806,3,5,3,11,1
2478,181,14,1398.3907670940675,3,2,2,7,2
2479,338,5,2025.7429349652168,1,1,3,5,3
2480,173,11,4033.8925893006244,3,2,5,10,1
2481,160,40,3810.1385695750514,3,4,4,11,1
2482,164,5,3696.6574846540707,3,1,4,8,2
2483,188,29,3751.6196859616784,3,3,4,10,1
2484,191,11,727.9930080331422,3,2,1,6,3
2485,308,5,504.4912873085339,1,1,1,3,3
2486,256,49,4308.878128041571,2,5,5,12,1
2487,183,32,4187.501106018775,3,4,5,12,1
2488,117,36,3409.7783371913533,4,4,4,12,1
2489,282,15,3033.469669124536,2,2,3,7,2
2490,196,19,1840.6898153471182,3,2,2,7,2
2491,34,22,1128.1721319742362,5,3,2,10,1
2492,52,34,3341.6056242718837,5,4,4,13,0
2493,112,17,4566.04284403156,4,2,5,11,1
2494,252,12,2190.6129129333685,2,2,3,7,2
2495,82,25,1523.0302264122886,4,3,2,9,2
2496,232,17,1361.0016493125606,2,2,2,6,3
2497,227,10,128.28916206974563,2,1,1,4,3
2498,233,28,2606.3804437483864,2,3,3,8,2
2499,221,18,4941.297788975609,2,2,5,9,2
2500,42,18,4078.0362035352186,5,2,5,12,1
2501,21,45,4488.398843644639,5,5,5,15,0
2502,42,32,3109.6088404147754,5,4,4,13,0
2503,113,14,2412.4175883089265,4,2,3,9,2
2504,105,16,4952.38046694472,4,2,5,11,1
2505,192,18,2241.338932087846,3,2,3,8,2
2506,17,16,4584.984572810099,5,2,5,12,1
2507,120,17,3811.6055958308375,4,2,4,10,1
2508,129,7,1661.5823419378828,4,1,2,7,2
2509,130,12,2520.2802944323953,4,2,3,9,2
2510,60,34,1927.8028166008696,5,4,2,11,1
2511,48,10,689.754138088165,5,1,1,7,2
2512,29,5,1790.265241995343,5,1,2,8,2
2513,97,21,4445.974692557671,4,3,5,12,1
2514,10,3,3765.6520698918494,5,1,4,10,1
2515,242,19,1395.1295607652935,2,2,2,6,3
2516,314,45,1845.8874323567165,1,5,2,8,2
2517,232,44,3086.0052758025436,2,5,4,11,1
2518,277,35,2086.537676892352,2,4,3,9,2
