price,cost,sales,profitable
21.3,27.59,354,0
34.72,28.93,545,1
26.19,17.82,661,1
13.95,12.08,204,1
32.08,10.23,55,1
7.73,12.28,665,0
23.6,42.36,570,0
29.6,11.58,875,1
24.62,33.95,813,0
38.69,12.39,593,1
42.26,44.01,471,1
39.71,19.66,79,1
6.75,21.49,350,0
13.74,21.18,419,0
29.15,37.66,974,0
47.07,13.73,781,1
42.57,38.24,199,1
42.91,31.28,848,1
18.64,13.81,770,1
24.33,7.62,689,1
26.18,36.0,578,0
12.08,13.76,930,0
6.4,40.56,174,0
47.61,10.19,103,1
15.83,29.65,640,0
15.8,32.69,864,0
8.75,31.31,209,0
46.78,17.64,205,1
31.09,40.02,444,0
35.02,35.79,472,1
46.02,25.41,962,1
20.55,29.13,893,0
32.97,27.65,932,1
6.75,42.87,420,0
13.4,40.86,216,0
42.41,14.42,805,1
39.5,15.51,762,1
20.78,44.26,714,0
21.96,14.46,843,1
29.01,43.14,373,0
5.01,30.99,239,0
15.86,7.0,708,1
14.37,18.43,574,0
16.27,24.05,561,0
41.27,38.32,334,0
17.59,18.14,871,1
13.62,17.42,288,0
27.69,41.81,634,0
43.95,8.16,731,1
15.86,27.06,495,0
8.53,25.17,793,0
21.04,7.29,248,1
38.64,8.51,248,1
29.78,20.28,70,1
41.76,10.37,314,1
48.18,24.12,547,1
40.67,29.36,734,1
32.17,32.66,460,1
27.2,26.86,865,1
6.8,20.19,390,0
49.29,10.19,246,1
22.26,14.9,182,1
11.85,21.78,889,0
35.0,41.96,320,1
17.79,13.1,638,1
31.36,21.53,658,1
31.4,34.29,733,0
25.06,33.21,428,0
42.63,43.62,992,1
16.92,12.64,593,1
25.19,5.66,85,1
29.2,17.89,738,1
34.86,10.99,486,1
40.28,26.94,456,1
22.77,40.95,979,0
34.07,32.53,195,1
11.78,10.43,445,1
46.97,9.64,904,1
22.24,41.46,431,0
37.83,24.5,179,1
5.92,41.95,285,0
14.23,34.45,716,0
26.92,44.73,227,0
44.52,39.85,464,1
28.73,21.57,481,1
46.84,35.33,903,1
26.77,23.85,118,1
27.07,14.32,194,1
10.39,14.64,92,0
41.12,20.89,504,1
16.11,9.46,195,1
45.48,12.11,816,1
45.99,25.02,243,1
47.45,43.16,848,1
28.41,28.11,112,1
35.47,21.34,333,1
40.03,14.71,756,1
10.9,12.84,442,0
32.04,31.34,658,1
6.54,38.93,77,0
27.39,20.95,557,1
11.97,27.03,809,0
13.23,33.27,963,0
21.43,7.33,704,1
24.46,19.04,508,1
33.04,34.19,822,1
8.35,32.38,858,0
27.67,7.13,671,1
13.22,14.51,780,1
30.83,32.2,125,0
33.68,15.86,251,1
30.05,37.58,250,0
38.22,6.18,817,1
20.1,12.61,422,1
39.43,16.25,371,1
24.47,42.01,378,0
26.79,36.85,416,0
34.16,40.37,681,0
5.83,22.62,228,0
34.43,37.9,176,0
32.84,39.14,193,0
18.94,21.0,242,0
8.86,44.78,518,0
9.09,39.05,291,0
46.55,43.96,106,1
36.02,39.66,470,0
10.72,36.05,728,0
21.05,42.75,626,0
31.66,21.79,482,1
42.6,36.33,96,1
6.96,13.52,473,0
15.65,34.31,447,0
45.04,36.41,345,1
5.41,33.66,353,0
14.06,38.99,285,0
48.16,21.53,465,1
32.6,26.79,856,1
16.78,5.43,662,1
8.01,10.84,722,0
6.27,30.77,463,0
16.01,27.49,169,0
44.67,12.89,715,1
23.72,14.74,604,1
37.42,18.76,488,1
46.32,33.66,605,1
23.36,29.39,127,0
13.61,7.78,381,1
28.27,35.4,157,0
45.86,15.51,436,1
41.2,31.87,56,1
7.96,9.93,902,0
36.17,44.92,619,0
30.74,8.21,908,1
45.84,34.67,443,1
10.51,26.65,571,0
29.03,8.44,277,1
44.58,6.07,219,1
23.45,19.51,83,1
26.69,37.09,771,0
8.17,6.65,203,1
17.52,33.18,877,0
19.6,31.22,179,0
47.53,15.62,762,1
17.72,8.1,606,1
25.74,41.61,54,0
35.21,17.01,75,1
12.3,9.46,549,1
26.89,32.26,794,0
38.23,13.67,384,1
44.01,24.03,458,1
33.18,7.02,843,1
35.11,44.72,141,0
10.68,22.9,776,0
47.56,44.96,646,1
10.97,20.43,583,0
39.86,18.91,452,1
16.92,41.58,547,0
47.01,18.18,827,1
37.4,22.28,91,1
38.92,8.12,533,1
14.86,43.22,208,0
24.94,8.41,720,1
32.8,35.85,404,0
39.65,26.54,549,1
9.68,7.46,299,1
48.31,5.07,380,1
45.06,42.42,898,0
17.17,34.69,786,0
42.02,32.46,263,1
28.32,22.54,412,1
25.78,14.54,523,1
19.15,32.19,469,0
31.14,29.33,289,1
37.85,34.05,499,1
23.49,19.63,849,1
33.31,44.48,116,0
36.47,7.68,937,1
37.0,8.19,919,1
7.34,41.68,240,0
43.69,30.91,419,1
25.62,18.05,328,1
16.81,35.48,99,0
15.88,23.11,370,0
26.74,5.84,758,1
44.91,31.04,221,1
22.03,14.72,747,1
38.74,9.61,746,1
9.36,14.01,726,0
26.42,24.05,498,1
49.63,6.99,67,1
39.67,40.33,421,0
14.47,27.4,438,0
27.56,16.72,515,1
15.51,32.48,660,0
23.43,37.17,679,0
40.1,29.56,295,1
39.71,13.1,145,1
15.26,9.41,971,1
46.5,39.4,338,1
31.67,14.39,859,1
22.1,5.8,265,1
27.59,30.72,716,0
32.23,11.12,999,1
30.2,44.64,260,0
26.89,39.79,131,0
27.72,29.34,640,0
12.94,38.35,652,0
41.57,23.82,682,1
29.38,36.54,508,0
10.9,30.86,841,0
39.48,6.15,431,1
46.96,42.95,308,1
47.63,39.44,728,1
21.61,43.14,888,0
11.1,34.25,445,0
28.33,21.48,82,1
10.07,13.28,839,0
47.03,12.2,980,1
13.26,10.8,319,1
16.37,13.82,971,1
23.3,27.03,516,1
22.24,32.35,518,0
40.76,17.56,942,1
25.53,26.95,871,1
12.68,18.65,474,0
17.02,32.86,478,0
27.91,44.54,592,0
11.64,32.56,630,0
32.52,7.36,148,1
30.46,24.09,962,1
37.16,35.82,493,1
47.2,26.69,657,1
46.05,43.04,420,1
47.57,7.19,181,1
16.01,16.65,315,1
10.92,13.83,271,0
18.6,35.7,680,0
45.28,25.95,406,1
48.74,10.53,548,1
43.67,16.42,186,1
9.95,25.91,750,0
47.63,44.85,779,1
24.05,19.57,967,1
5.42,11.27,198,0
24.91,24.88,176,1
7.07,17.41,289,0
29.47,27.64,328,1
20.23,23.67,110,0
26.3,32.58,957,0
32.59,41.57,656,0
44.1,13.02,427,1
34.79,37.85,450,1
24.53,42.97,409,0
41.87,19.94,488,1
45.75,9.55,926,1
10.39,37.88,326,0
28.94,33.04,487,0
17.8,13.51,608,1
7.12,22.81,730,0
35.08,28.12,146,1
43.82,11.79,192,1
12.33,33.6,273,0
41.56,32.6,364,1
43.4,40.49,960,1
46.15,27.69,78,1
16.94,27.97,572,0
45.68,29.78,78,1
19.43,15.95,794,1
29.86,35.34,420,0
7.27,31.5,647,0
6.97,38.57,771,0
37.42,35.74,394,0
25.0,30.54,390,0
16.53,11.44,521,1
13.57,41.77,675,0
35.15,19.69,812,1
5.02,43.57,617,0
41.27,21.07,781,1
8.57,10.84,230,0
13.62,40.39,564,0
22.38,36.8,574,0
26.82,36.45,471,0
20.97,8.58,887,1
19.43,40.17,828,0
48.38,28.86,425,1
33.87,23.81,456,1
6.05,41.53,506,0
24.36,31.64,546,0
44.38,10.32,105,1
18.57,25.78,962,0
9.26,30.46,314,0
39.13,40.94,172,1
32.27,16.2,427,1
30.66,36.77,388,0
7.41,36.99,276,0
11.32,10.12,525,1
33.01,5.69,205,1
14.35,28.26,799,0
27.68,36.58,128,0
29.52,27.18,324,1
17.76,37.53,402,0
47.68,29.89,269,1
42.91,31.13,309,1
37.51,6.13,480,1
8.51,8.54,864,0
9.78,34.0,464,0
27.18,35.51,916,0
12.23,26.69,438,0
49.02,28.61,173,1
12.13,29.57,338,0
26.94,9.2,353,1
21.39,31.72,209,0
33.77,24.14,431,1
10.81,29.1,161,0
24.36,27.53,896,0
17.36,35.52,662,0
44.95,17.74,275,1
6.83,19.94,537,0
46.12,20.66,608,1
42.48,35.5,698,1
18.39,22.24,410,0
40.52,12.08,212,1
6.4,44.32,96,0
48.51,24.74,649,1
28.7,9.37,387,1
18.65,31.81,322,0
21.32,34.57,946,0
7.99,25.01,104,0
49.52,30.86,316,1
6.77,11.91,594,0
34.47,19.72,369,1
24.92,11.47,107,1
47.7,20.49,669,1
16.07,27.51,965,0
28.94,22.7,323,1
26.71,28.73,383,0
36.63,25.07,734,1
8.06,17.71,172,0
13.72,10.74,604,1
14.66,15.11,197,0
38.22,13.03,362,1
13.51,33.3,259,0
30.81,37.8,806,0
14.69,33.82,972,0
43.77,30.75,323,1
47.4,17.31,194,1
28.33,33.44,877,0
20.85,29.2,650,0
15.53,6.88,822,1
7.24,41.3,951,0
17.08,8.2,423,1
34.44,25.11,405,1
29.01,25.52,786,1
47.48,38.48,832,1
22.83,41.52,600,0
36.22,42.59,513,0
27.02,27.79,216,0
28.07,32.16,393,1
17.05,8.54,198,1
25.47,24.52,791,0
26.19,40.91,830,0
36.8,23.23,334,1
47.33,7.78,403,1
19.82,13.03,310,1
6.9,22.18,756,0
27.33,14.5,838,1
29.5,20.69,698,1
12.58,18.32,756,0
39.22,17.76,221,1
49.32,8.65,239,1
47.56,40.31,783,1
13.87,32.71,884,0
44.39,29.94,162,1
36.7,29.26,544,1
25.42,20.86,751,1
29.33,37.93,495,0
43.23,42.2,749,1
26.61,5.22,482,1
21.79,8.17,216,1
27.2,32.0,730,0
31.06,14.44,355,1
13.51,41.47,578,0
45.54,31.7,614,1
35.34,19.73,427,1
33.5,21.61,232,1
9.48,32.64,255,0
32.19,10.64,802,1
10.44,40.34,892,0
8.54,5.19,489,1
28.73,44.16,818,0
23.13,11.71,242,1
31.5,34.68,997,0
9.01,6.6,704,1
24.39,22.26,307,1
12.87,30.21,61,0
49.42,7.81,990,1
30.25,22.73,234,1
35.93,17.13,859,1
19.64,24.93,819,0
9.26,25.18,264,0
48.91,36.41,751,1
17.88,9.94,723,1
24.07,8.31,834,1
34.24,21.08,858,1
6.11,40.5,767,0
41.46,39.21,508,0
29.15,27.4,389,0
17.52,40.55,413,0
7.77,37.21,760,0
12.31,16.12,370,0
45.28,11.8,681,1
35.87,17.05,816,1
16.25,14.08,289,1
7.95,29.91,64,0
36.08,28.4,926,1
30.76,28.94,215,0
23.2,12.57,403,1
21.36,36.67,506,0
14.76,22.35,370,0
35.13,23.9,314,1
48.68,44.88,219,0
12.91,16.29,560,0
31.87,20.77,499,1
24.09,32.06,775,0
25.1,40.22,906,0
16.44,10.07,740,1
42.13,34.4,941,1
26.84,41.73,127,0
29.45,21.92,788,1
18.71,16.47,257,1
13.18,32.11,964,0
8.87,14.84,922,0
37.14,20.37,80,1
13.83,40.88,243,0
36.05,28.61,209,1
22.57,8.8,149,1
23.71,18.19,553,1
26.11,30.09,252,0
21.55,24.26,57,0
9.53,31.41,929,0
18.93,35.46,758,0
34.87,24.22,531,1
34.96,44.48,593,0
17.88,41.59,352,0
25.7,7.4,57,1
13.71,15.66,723,0
14.47,17.02,821,0
6.04,12.37,853,0
45.35,17.48,221,1
14.48,21.99,202,0
15.24,7.06,331,1
17.58,10.09,850,1
10.73,8.85,442,1
33.77,6.85,352,1
8.38,24.26,249,0
11.04,18.35,194,0
34.01,42.42,64,0
20.28,9.11,731,1
36.86,42.04,359,0
30.08,8.46,446,1
16.52,29.77,801,0
34.29,14.91,555,1
10.23,38.07,544,0
29.14,7.46,739,1
24.67,43.1,93,0
17.05,6.89,308,1
32.18,14.64,230,1
44.21,23.57,361,1
49.95,35.24,103,1
32.35,43.04,746,0
23.21,22.12,701,0
15.13,35.29,398,0
16.57,34.09,433,0
26.58,27.85,236,0
21.53,32.64,370,0
46.12,6.52,401,1
21.57,22.66,854,0
21.81,36.43,709,0
22.26,23.97,505,1
42.65,39.94,342,1
34.29,38.35,208,0
32.64,39.54,528,0
20.04,10.2,74,1
41.81,14.77,867,1
6.73,6.18,281,1
44.19,44.31,670,0
28.07,14.45,610,1
22.92,19.68,569,1
27.37,16.0,527,1
35.03,6.59,655,1
5.57,15.45,682,0
44.22,8.93,908,1
25.1,20.77,468,1
20.43,43.67,419,0
11.22,32.93,541,0
24.78,33.28,62,0
27.33,23.13,838,1
23.16,37.45,122,0
35.54,41.33,201,0
23.94,43.46,481,0
48.26,8.96,594,1
31.97,40.19,306,0
41.34,14.0,377,1
9.92,20.89,303,0
22.88,18.82,820,1
20.16,32.01,959,0
30.63,28.92,703,1
43.75,9.36,738,1
8.53,36.31,171,0
8.27,22.59,82,0
43.26,5.09,309,1
14.58,21.58,599,0
35.09,25.65,202,1
29.43,7.75,864,1
42.48,11.05,294,1
10.63,44.74,190,0
10.84,39.85,680,0
30.06,10.33,538,1
47.59,28.21,934,1
23.67,20.17,984,1
19.71,26.75,842,0
32.3,23.82,279,1
46.87,6.93,250,1
42.66,17.62,919,1
49.8,10.02,604,1
6.02,24.56,215,0
10.08,41.29,84,0
32.43,44.82,654,0
41.93,42.77,867,1
17.84,44.43,895,0
15.76,5.61,279,1
40.41,34.18,339,1
7.54,15.92,970,0
21.62,39.62,475,0
27.76,37.55,653,0
30.22,21.95,740,1
37.79,23.93,911,1
20.97,15.6,808,1
32.57,16.55,726,1
31.34,44.25,800,0
29.64,40.55,795,0
33.82,12.67,813,1
16.68,16.02,115,1
8.81,9.35,902,1
10.37,44.55,83,0
15.11,41.29,281,0
27.51,27.08,983,1
42.82,32.72,976,1
36.56,34.92,715,0
40.51,13.15,381,1
20.79,42.39,971,0
23.21,26.07,737,0
22.72,8.7,176,1
13.63,20.88,174,0
7.75,29.07,912,0
31.59,19.11,417,1
49.51,32.97,128,1
12.51,40.28,59,0
7.1,35.88,597,0
40.08,30.71,217,1
16.37,25.49,971,0
42.33,15.18,186,1
36.68,23.2,230,1
47.56,16.72,770,1
23.4,42.36,503,0
34.79,41.29,135,0
25.92,11.23,769,1
33.38,37.9,263,0
25.23,33.12,358,0
13.49,44.01,216,0
27.86,23.53,366,1
28.79,33.89,101,0
41.48,25.72,245,1
38.1,7.78,757,1
34.87,6.87,762,1
10.1,9.88,255,0
37.43,16.85,731,1
27.51,15.36,292,1
45.23,34.13,267,1
46.39,33.64,756,1
7.48,43.86,401,0
41.93,17.42,636,1
6.7,42.54,228,0
21.52,29.51,436,0
29.4,24.81,958,1
11.66,31.71,413,0
38.58,33.11,958,1
5.38,11.88,681,0
12.59,35.07,426,0
31.14,34.01,622,0
37.15,44.9,329,0
46.25,41.48,709,0
36.75,32.39,123,0
35.23,33.49,776,1
22.75,42.84,549,0
5.06,43.69,539,0
10.41,38.08,146,0
29.05,35.7,84,0
35.38,9.45,639,1
23.79,38.21,550,0
37.88,15.13,897,1
28.48,27.55,335,0
8.34,21.21,132,0
13.64,18.82,978,0
42.8,17.41,90,1
37.62,39.22,547,0
45.26,35.77,663,1
10.29,25.94,738,0
49.56,31.58,825,1
14.42,44.38,645,0
5.53,20.9,948,0
49.88,27.04,262,1
17.65,26.34,297,0
35.06,42.44,626,0
12.95,19.06,646,0
31.11,44.45,170,0
45.68,17.19,931,1
19.41,9.36,505,1
35.16,12.65,947,1
13.46,22.05,474,0
33.12,30.99,486,0
20.14,25.67,764,0
14.5,20.05,449,0
19.09,27.48,698,0
13.05,38.55,290,0
45.59,38.56,657,1
22.87,34.05,928,0
16.04,43.1,856,0
25.18,28.61,497,0
19.42,5.31,981,1
38.5,16.64,712,1
48.7,18.13,480,1
24.71,26.89,738,0
43.75,41.2,744,0
30.46,38.52,168,0
12.08,14.29,911,0
36.08,25.78,955,1
28.1,31.37,624,0
34.28,44.5,813,0
45.04,6.25,912,1
24.82,23.56,669,1
45.55,44.52,587,0
38.78,44.09,737,0
26.99,18.23,536,1
32.14,5.0,539,1
19.65,28.47,463,0
49.26,39.68,179,1
35.03,17.97,590,1
6.97,42.37,487,0
19.7,18.31,209,1
33.05,29.41,157,1
7.53,33.88,292,0
6.07,18.82,300,0
25.25,19.09,215,1
19.97,23.8,326,0
24.72,38.41,332,0
16.82,9.03,549,1
12.41,30.26,777,0
36.01,32.09,83,1
28.16,27.31,840,0
14.01,42.43,805,0
19.38,29.08,895,0
31.63,30.38,216,0
8.25,28.99,118,0
11.64,33.88,678,0
8.3,10.42,122,0
41.55,40.77,350,1
38.86,6.7,880,1
38.9,30.63,57,1
37.23,29.62,952,1
35.12,13.32,847,1
26.46,6.63,573,1
33.9,10.55,837,1
6.73,15.87,753,0
32.97,40.28,974,0
40.0,39.23,425,1
27.52,7.55,232,1
21.09,16.57,317,1
17.48,40.57,133,0
33.93,14.47,583,1
36.18,44.84,799,0
44.19,15.27,968,1
20.41,34.56,225,0
39.64,21.68,350,1
30.26,10.45,75,1
44.73,15.21,158,1
28.75,32.0,416,0
28.29,18.48,156,1
31.0,29.17,845,1
38.72,13.22,488,1
48.41,22.94,793,1
8.31,25.49,634,0
7.4,21.51,246,0
47.19,12.92,51,1
28.84,23.46,667,1
32.67,32.72,589,1
26.71,43.6,382,0
9.21,36.58,512,0
39.56,11.46,230,1
38.63,15.91,703,1
19.03,8.15,668,1
18.78,10.43,223,1
42.7,15.03,792,1
8.26,12.98,430,0
44.65,13.55,383,1
16.55,14.23,372,1
31.68,17.03,550,1
47.12,10.02,535,1
35.52,16.11,247,1
23.65,32.54,965,0
36.03,14.46,596,1
20.48,11.87,993,1
17.48,7.71,988,1
49.85,25.0,325,1
38.79,38.68,674,0
34.01,7.36,105,1
20.99,26.69,157,0
7.21,31.02,52,0
6.4,28.7,885,0
29.94,40.1,956,0
39.29,39.66,111,0
29.18,7.29,922,1
42.84,19.44,622,1
6.5,31.83,528,0
21.5,43.1,747,0
15.67,37.19,938,0
25.13,12.06,78,1
8.26,16.17,471,0
47.94,35.54,389,1
15.05,23.86,560,0
46.5,26.89,812,1
24.17,29.36,905,0
49.35,9.13,648,1
29.93,39.24,839,0
46.89,39.53,519,1
5.24,23.73,858,0
38.67,30.07,261,1
45.64,31.4,159,1
11.29,12.59,880,0
9.33,9.5,686,1
24.11,5.83,471,1
47.02,41.52,417,1
29.41,18.83,739,1
28.74,8.43,410,1
11.35,23.63,440,0
5.04,8.03,969,0
41.46,8.41,291,1
8.94,24.56,413,0
33.52,25.35,150,1
46.16,28.21,479,1
14.39,31.25,458,0
34.94,31.73,511,1
8.54,22.32,304,0
32.17,30.74,846,1
12.38,17.19,884,0
38.12,22.65,408,1
18.56,20.73,270,0
25.85,18.16,385,1
31.97,14.54,518,1
12.71,8.14,199,1
38.37,25.24,902,1
18.62,26.49,135,0
34.81,18.45,186,1
12.12,44.03,392,0
35.97,27.28,994,1
10.77,40.56,945,0
24.14,27.8,762,0
16.12,12.6,931,1
38.68,43.98,529,0
16.79,40.41,341,0
44.68,23.85,288,1
45.13,14.72,310,1
13.84,13.91,267,1
32.62,37.24,53,0
8.95,7.76,585,0
22.62,30.52,986,0
37.1,30.61,412,1
34.67,12.3,831,1
33.11,33.2,780,1
17.71,33.22,573,0
22.01,19.0,643,1
9.63,24.34,861,0
37.36,38.31,186,0
27.67,25.93,627,1
36.89,29.73,548,1
16.2,21.51,215,0
19.6,10.98,145,1
20.04,44.92,638,0
6.16,26.26,874,0
20.35,18.46,224,0
41.15,33.55,265,1
45.38,29.83,947,1
28.32,14.32,430,1
25.5,40.08,554,0
6.39,7.84,417,0
44.56,29.23,919,1
5.59,24.12,287,0
47.51,17.73,388,1
27.01,38.06,288,0
20.39,31.25,195,0
46.59,35.38,413,1
6.1,21.59,115,0
31.16,42.7,523,0
29.7,18.79,234,1
14.87,26.24,293,0
24.3,42.35,113,0
34.35,8.33,777,1
37.72,9.35,545,1
5.03,44.77,716,0
47.16,43.86,552,1
12.4,35.87,358,0
15.51,24.37,492,0
16.86,25.24,679,0
6.7,15.29,590,0
10.54,22.31,939,0
49.39,22.25,928,1
19.18,6.44,121,1
10.19,23.13,806,0
9.81,24.19,272,0
37.38,31.63,275,1
43.46,25.66,831,1
16.56,39.47,629,0
5.94,19.7,604,0
15.04,21.39,418,0
7.54,27.86,590,0
9.65,13.11,618,0
24.42,20.74,679,1
15.35,32.45,594,0
28.22,21.47,326,1
16.41,41.26,474,0
47.32,29.61,418,1
45.77,11.15,178,1
30.51,24.5,460,1
20.95,35.59,563,0
22.15,30.73,881,0
23.53,40.41,740,0
37.74,35.0,687,0
25.32,7.46,423,1
43.55,9.5,796,1
47.48,30.99,999,1
20.12,14.54,123,1
30.23,28.51,635,1
9.28,36.69,463,0
14.02,28.08,178,0
23.61,21.62,528,1
14.28,30.85,532,0
44.45,10.74,289,1
12.12,33.93,206,0
25.5,32.88,190,0
32.26,25.58,793,1
36.13,16.15,348,1
22.24,36.9,90,0
44.11,25.42,777,1
30.57,7.37,394,1
24.78,41.74,747,0
8.03,35.71,894,0
25.91,28.39,447,1
41.93,22.47,90,1
32.65,43.4,500,0
42.45,36.0,487,1
27.23,26.4,823,0
10.33,31.13,607,0
5.61,16.23,254,0
18.64,12.83,946,1
36.41,15.93,557,1
40.56,16.73,846,1
18.31,34.59,767,0
27.3,10.6,940,1
23.95,36.1,459,0
23.47,25.94,235,0
15.41,20.38,904,0
11.14,17.02,180,0
13.85,25.53,877,0
7.49,17.7,959,0
13.92,22.18,659,0
5.41,34.56,328,0
33.23,30.04,751,1
19.24,34.92,827,0
48.79,33.52,53,1
13.72,37.6,88,0
20.56,13.07,674,1
21.1,44.8,507,0
5.38,24.03,905,0
42.76,33.73,595,1
6.44,32.11,265,0
47.31,27.65,169,1
45.14,44.83,330,0
29.1,13.69,997,1
29.46,21.87,320,1
34.42,10.11,829,1
22.42,12.27,178,1
34.13,33.52,923,1
7.01,5.19,425,1
7.43,40.59,954,0
25.58,30.33,364,0
29.73,22.64,191,1
44.95,18.25,154,1
9.71,10.05,848,0
42.02,41.86,777,0
14.45,33.49,553,0
22.73,18.46,102,1
19.25,7.84,293,1
23.01,18.03,443,1
11.77,12.39,667,1
27.66,36.45,220,0
41.07,33.78,195,1
24.87,24.93,628,1
27.08,40.43,364,0
43.19,12.23,381,1
36.77,23.08,916,1
27.07,33.42,413,0
16.6,7.71,807,1
44.82,19.91,328,1
30.97,27.87,135,0
14.95,19.67,508,0
17.11,24.21,863,0
41.14,29.32,226,1
6.99,19.74,712,0
49.64,9.24,445,1
10.87,10.58,846,1
40.82,26.08,266,1
22.76,11.99,649,1
27.15,40.59,620,0
44.63,38.37,358,1
23.58,18.96,373,1
29.19,38.24,406,0
7.22,26.33,752,0
5.11,11.36,590,0
16.02,29.57,52,0
35.63,32.18,912,1
10.46,8.36,138,1
10.12,17.58,416,0
23.49,5.22,470,1
34.15,17.66,112,1
37.04,18.42,328,1
13.03,30.21,808,0
8.58,12.96,482,0
47.32,6.2,135,1
16.73,17.63,782,0
43.4,38.02,932,1
43.86,20.97,126,1
39.76,21.6,692,1
12.6,23.76,671,0
41.98,35.07,455,1
39.62,24.2,418,1
31.85,8.65,294,1
20.17,13.26,597,1
16.81,12.52,443,1
10.49,25.31,169,0
27.94,6.2,826,1
31.34,16.34,873,1
21.17,29.29,964,0
26.39,19.19,889,1
21.36,33.31,82,0
33.85,20.65,965,1
45.56,44.17,852,1
12.38,43.61,428,0
22.16,36.99,80,0
11.34,43.18,516,0
33.12,13.19,483,1
37.8,35.04,168,0
46.94,17.87,863,1
17.55,34.01,127,0
47.76,19.96,827,1
7.85,16.58,372,0
32.14,43.35,936,0
7.57,13.4,211,0
45.22,35.34,100,1
28.84,31.99,516,0
35.12,17.14,856,1
42.42,23.33,267,1
11.76,10.72,757,1
6.74,41.85,445,0
44.55,43.72,971,1
19.17,34.3,884,0
10.8,38.98,139,0
26.08,8.3,938,1
31.92,20.36,179,1
6.39,18.23,61,0
17.37,27.6,876,0
6.48,12.33,430,0
23.92,27.54,81,0
45.28,31.17,100,1
49.22,10.29,429,1
33.67,10.27,407,1
12.27,6.42,316,1
45.76,35.44,849,1
28.23,18.24,557,1
11.92,14.02,497,0
46.48,36.12,990,1
39.09,10.73,512,1
37.93,22.09,103,1
36.91,34.79,567,1
14.02,27.95,843,0
14.5,27.16,57,0
35.97,11.3,953,1
14.89,12.24,343,1
24.74,28.3,697,0
40.19,5.94,578,1
40.28,39.76,920,0
25.4,19.02,388,1
40.65,21.66,430,1
42.74,15.34,436,1
34.46,40.07,474,0
15.28,30.7,930,0
17.33,23.0,762,0
19.17,28.41,870,0
10.26,20.21,671,0
17.29,23.62,938,0
14.43,19.31,402,0
25.49,21.43,657,1
45.88,17.6,273,1
9.7,8.11,503,1
37.41,6.49,802,1
35.93,11.96,367,1
9.31,15.07,358,0
46.52,40.62,398,1
30.58,29.45,815,0
21.37,43.33,662,0
39.04,18.59,770,1
16.58,21.07,803,0
36.21,33.79,943,1
6.79,28.12,388,0
42.77,26.12,400,1
25.17,28.02,900,0
33.65,28.37,712,0
14.96,35.63,992,0
35.47,31.72,724,1
39.75,43.29,319,0
26.29,42.92,626,0
32.8,21.88,418,1
25.53,6.43,98,1
45.23,5.44,725,1
27.4,9.93,690,1
42.88,8.0,901,1
41.06,19.93,583,1
23.47,7.11,980,1
15.35,30.0,52,0
23.27,12.61,445,1
42.18,25.56,796,1
15.24,9.12,470,1
28.6,38.11,875,0
41.27,36.2,894,1
20.91,20.46,829,1
33.9,41.42,819,0
16.05,12.43,943,1
9.92,37.56,389,0
40.75,26.83,754,1
9.45,18.18,491,0
17.21,8.37,365,1
43.48,11.85,90,1
20.59,39.51,980,0
48.79,29.28,265,1
49.09,14.48,293,1
17.07,24.83,151,0
6.84,9.31,523,0
36.73,8.95,828,1
25.29,41.31,229,0
9.53,23.31,229,0
36.84,19.46,924,1
6.4,42.96,367,0
44.16,20.96,752,1
11.24,18.45,832,0
10.73,15.92,119,0
12.91,27.6,601,0
48.21,27.34,58,1
36.19,5.65,675,1
41.06,31.16,503,1
22.89,36.53,194,0
20.13,29.64,712,0
15.55,39.8,875,0
26.63,16.06,784,1
29.83,12.68,129,1
33.43,32.89,612,1
16.57,12.54,874,1
47.69,8.64,647,1
12.64,8.86,705,1
48.45,35.74,222,1
5.67,6.15,238,1
26.65,16.58,829,1
20.0,10.17,250,1
25.21,35.2,55,0
30.68,25.14,949,1
24.6,13.22,663,1
23.67,35.02,514,0
37.97,35.01,939,1
35.86,25.92,809,1
42.5,16.03,251,1
16.25,28.45,793,0
32.43,42.34,212,0
31.33,7.07,96,1
21.64,15.68,646,1
26.87,16.4,166,1
19.12,30.27,324,0
11.38,31.05,332,0
14.62,13.25,188,1
9.75,13.64,375,0
35.74,42.13,236,0
34.73,35.25,602,1
47.78,42.37,732,1
37.84,38.19,77,0
7.34,21.08,624,0
44.79,9.88,884,1
43.82,30.18,538,1
24.95,19.08,478,1
31.36,22.02,329,1
48.92,22.04,406,1
28.95,42.46,766,0
45.74,7.75,497,1
8.74,12.72,384,0
13.6,29.32,506,0
24.83,40.35,344,0
31.31,41.72,171,0
41.73,27.35,606,1
49.47,6.38,878,1
22.5,19.52,515,1
7.13,41.75,220,0
41.05,25.0,550,1
32.2,34.06,756,1
13.93,15.77,909,1
27.27,6.0,475,1
38.4,28.13,858,1
39.67,38.4,608,0
27.48,44.61,988,0
18.73,38.87,171,0
48.82,27.16,712,1
34.85,29.35,337,1
23.37,37.97,123,0
17.62,5.79,427,1
37.9,43.07,407,0
15.9,26.25,746,0
12.73,43.08,727,0
28.84,35.58,126,0
18.05,11.09,832,1
33.3,11.61,973,1
10.31,19.15,574,0
34.47,15.56,340,1
17.75,22.57,179,0
5.01,29.16,110,0
10.71,22.46,882,0
47.01,7.26,474,1
44.03,44.03,657,1
15.51,22.0,527,0
40.03,39.04,647,0
32.39,7.96,565,1
